ID,Credit_Limit,Gender,Education,Marital_Status,AGE_in_Years,Customer Category
29640,220000,1,1,2,32,Medium Risk
6656,500000,1,2,1,58,Medium Risk
12848,350000,2,2,1,38,Medium Risk
13812,100000,1,1,2,26,Medium Risk
22051,120000,2,1,2,29,Medium Risk
23714,270000,2,2,1,65,Medium Risk
29017,90000,2,2,1,46,Medium Risk
26110,250000,2,2,1,39,Medium Risk
4207,90000,2,2,1,37,Medium Risk
23679,150000,2,3,2,47,Medium Risk
18903,50000,2,2,1,28,Medium Risk
11106,490000,1,1,1,45,Medium Risk
18883,200000,2,1,2,30,Medium Risk
6756,300000,1,1,1,45,Medium Risk
263,160000,2,1,1,38,Medium Risk
24892,410000,1,2,1,46,Medium Risk
13452,300000,2,1,2,30,Medium Risk
23059,140000,2,1,2,29,Medium Risk
8692,310000,2,2,1,34,Medium Risk
11310,290000,2,2,2,41,Medium Risk
6156,30000,2,1,2,24,Medium Risk
3748,200000,1,1,1,43,Medium Risk
28754,210000,2,2,1,42,Medium Risk
19837,140000,2,2,1,35,Medium Risk
12982,500000,2,1,2,51,Medium Risk
21857,180000,2,1,2,27,Medium Risk
26909,170000,1,1,1,38,Medium Risk
3944,200000,2,1,1,31,Medium Risk
4123,130000,2,1,2,25,Medium Risk
23145,280000,2,2,1,44,Medium Risk
13531,60000,1,1,1,60,Medium Risk
25343,120000,2,2,2,26,Medium Risk
6038,280000,2,1,2,29,Medium Risk
19467,210000,2,3,1,38,Medium Risk
5959,350000,1,1,1,55,Medium Risk
13362,230000,1,1,2,27,Medium Risk
27234,360000,1,1,1,32,Medium Risk
11792,500000,1,2,1,39,Medium Risk
28715,170000,2,1,2,44,Medium Risk
27051,280000,1,1,2,37,Medium Risk
13687,350000,2,2,1,38,Medium Risk
3853,50000,1,3,1,48,Medium Risk
14815,230000,2,1,2,29,Medium Risk
27961,140000,2,2,2,27,Medium Risk
24293,280000,1,1,2,30,Medium Risk
28621,300000,2,2,1,41,Medium Risk
7842,150000,2,2,2,34,Medium Risk
28483,50000,2,2,2,44,Medium Risk
16322,180000,2,2,2,44,Medium Risk
1003,90000,2,2,1,40,Medium Risk
4252,580000,2,2,1,57,Medium Risk
19169,210000,2,2,1,40,Medium Risk
29943,130000,1,3,1,45,Medium Risk
6207,170000,1,1,1,45,Medium Risk
14932,90000,1,1,2,30,Medium Risk
8712,100000,2,2,2,24,Medium Risk
25587,60000,2,2,3,33,Medium Risk
24846,210000,1,2,1,42,Medium Risk
12400,130000,2,3,1,36,Medium Risk
2220,340000,2,1,1,41,Medium Risk
23017,260000,2,1,1,42,Medium Risk
9361,240000,1,2,1,33,Medium Risk
526,220000,2,2,2,27,Medium Risk
14410,210000,2,1,1,39,Medium Risk
11057,220000,2,1,2,27,Medium Risk
24331,350000,1,1,1,42,Medium Risk
19968,200000,2,1,2,35,Medium Risk
2401,180000,1,2,1,30,Medium Risk
23662,210000,2,1,1,39,Medium Risk
1817,160000,1,1,1,40,Medium Risk
22106,230000,2,2,2,28,Medium Risk
6890,260000,1,1,2,29,Medium Risk
27940,90000,2,2,1,27,Medium Risk
3670,260000,2,1,2,36,Medium Risk
1903,500000,1,1,1,39,Medium Risk
7205,370000,2,1,2,28,Medium Risk
17543,100000,2,2,1,43,Medium Risk
28505,50000,2,3,3,46,Medium Risk
723,180000,2,1,2,27,Medium Risk
3148,50000,2,2,2,21,Medium Risk
24475,200000,1,1,1,36,Medium Risk
6923,260000,2,1,2,35,Medium Risk
13903,180000,2,3,1,43,Medium Risk
1941,180000,2,1,2,26,Medium Risk
14263,50000,2,1,1,47,Medium Risk
2975,470000,1,1,1,39,Medium Risk
14789,30000,2,2,2,22,Medium Risk
23165,110000,2,2,1,36,Medium Risk
20014,350000,2,1,1,42,Medium Risk
18151,360000,1,2,1,30,Medium Risk
6202,260000,1,1,1,38,Medium Risk
20171,280000,2,2,1,43,Medium Risk
307,500000,2,2,1,36,Medium Risk
23034,130000,2,3,1,45,Medium Risk
1499,180000,2,2,2,48,Medium Risk
26562,200000,2,3,1,51,Medium Risk
11886,220000,2,2,2,37,Medium Risk
13146,350000,2,1,2,39,Medium Risk
5364,500000,2,2,1,52,Medium Risk
4900,210000,2,2,1,34,Medium Risk
8361,130000,2,3,1,45,Medium Risk
9277,450000,1,1,2,31,Medium Risk
14219,140000,2,2,1,30,Medium Risk
24658,180000,1,2,1,43,Medium Risk
4499,320000,1,2,1,31,Medium Risk
24689,500000,1,3,1,46,Medium Risk
19930,210000,2,2,1,49,Medium Risk
15696,170000,1,2,2,33,Medium Risk
11455,500000,2,1,1,38,Medium Risk
18289,360000,1,3,1,56,Medium Risk
24411,20000,1,2,1,32,Medium Risk
2239,150000,2,3,1,50,Medium Risk
21452,120000,2,2,2,30,Medium Risk
1071,230000,1,1,1,61,Medium Risk
20025,90000,2,3,1,44,Medium Risk
8377,200000,2,1,1,36,Medium Risk
8824,430000,2,1,1,34,Medium Risk
878,280000,2,2,2,27,Medium Risk
26141,150000,2,2,1,37,Medium Risk
13030,20000,1,2,1,64,Medium Risk
28611,70000,2,3,1,35,Medium Risk
10200,50000,1,1,2,25,Medium Risk
10899,200000,1,1,1,41,Medium Risk
14954,160000,2,1,1,42,Medium Risk
1546,240000,2,2,1,44,Medium Risk
8096,360000,2,1,2,28,Medium Risk
15233,210000,2,1,2,34,Medium Risk
5453,160000,2,2,1,36,Medium Risk
17984,210000,1,1,1,42,Medium Risk
9283,280000,1,3,1,49,Medium Risk
11829,130000,1,1,2,26,Medium Risk
12428,200000,2,2,2,35,Medium Risk
20189,150000,2,1,1,33,Medium Risk
28978,80000,2,1,1,44,Medium Risk
3850,130000,2,2,2,28,Medium Risk
485,100000,2,2,1,43,Medium Risk
5070,150000,1,2,1,35,Medium Risk
28915,150000,2,1,1,39,Medium Risk
18548,210000,2,2,2,26,Medium Risk
16977,200000,2,1,2,28,Medium Risk
12915,140000,1,3,2,33,Medium Risk
19804,450000,2,2,1,43,Medium Risk
18427,150000,2,2,1,24,Medium Risk
12371,360000,2,1,2,30,Medium Risk
15107,220000,1,1,1,45,Medium Risk
2152,150000,1,1,2,24,Medium Risk
12962,270000,2,1,1,50,Medium Risk
13278,150000,1,1,2,32,Medium Risk
1006,140000,1,1,2,29,Medium Risk
2862,220000,2,1,2,35,Medium Risk
7901,210000,2,2,1,40,Medium Risk
6129,420000,2,1,1,36,Medium Risk
2851,230000,2,3,1,47,Medium Risk
3318,200000,1,1,3,29,Medium Risk
28156,210000,2,2,1,43,Medium Risk
29573,210000,1,1,1,40,Medium Risk
7831,140000,1,2,1,34,Medium Risk
29040,200000,2,3,2,50,Medium Risk
17622,20000,2,1,2,31,Medium Risk
21384,450000,1,1,1,53,Medium Risk
16838,170000,1,1,2,36,Medium Risk
2467,180000,1,2,2,32,Medium Risk
11526,420000,1,2,1,41,Medium Risk
5662,270000,2,2,1,42,Medium Risk
6154,460000,1,1,1,41,Medium Risk
26734,40000,1,1,2,28,Medium Risk
568,360000,1,1,2,28,Medium Risk
4288,60000,1,5,2,23,Medium Risk
9842,340000,1,1,1,41,Medium Risk
12320,240000,2,5,1,34,Medium Risk
19291,160000,2,2,1,33,Medium Risk
25574,80000,2,3,1,44,Medium Risk
6544,430000,2,1,1,43,Medium Risk
2201,140000,2,1,2,30,Medium Risk
12045,430000,2,1,1,37,Medium Risk
12214,100000,2,1,2,28,Medium Risk
22068,50000,2,1,2,26,Medium Risk
8838,450000,2,1,1,35,Medium Risk
20628,360000,1,1,2,29,Medium Risk
14919,240000,1,2,2,28,Medium Risk
5371,450000,1,2,1,44,Medium Risk
20458,100000,1,1,2,25,Medium Risk
29144,200000,2,1,1,52,Medium Risk
602,30000,1,3,1,59,Medium Risk
3479,500000,2,1,2,36,Medium Risk
26882,500000,1,1,2,29,Medium Risk
22501,180000,2,2,1,33,Medium Risk
19232,50000,2,2,1,38,Medium Risk
5937,300000,1,3,2,34,Medium Risk
3891,80000,2,3,2,28,Medium Risk
28136,200000,2,3,1,42,Medium Risk
11859,360000,2,1,2,43,Medium Risk
17415,230000,2,0,2,47,Medium Risk
19918,160000,2,2,1,45,Medium Risk
702,200000,2,1,1,27,Medium Risk
28614,240000,2,1,1,40,Medium Risk
16070,140000,2,2,2,33,Medium Risk
10147,450000,2,1,1,46,Medium Risk
19564,230000,2,1,2,34,Medium Risk
25094,280000,1,1,1,39,Medium Risk
18045,170000,1,2,1,40,Medium Risk
9929,510000,2,1,1,48,Medium Risk
26955,430000,1,1,1,34,Medium Risk
2077,20000,1,3,1,49,Medium Risk
23023,280000,2,1,2,36,Medium Risk
29090,360000,2,2,2,51,Medium Risk
19891,160000,2,2,1,36,Medium Risk
7602,140000,2,1,2,26,Medium Risk
11392,230000,2,2,1,46,Medium Risk
17176,180000,2,1,2,29,Medium Risk
6407,240000,2,1,2,38,Medium Risk
724,320000,1,1,1,47,Medium Risk
13838,200000,1,2,2,31,Medium Risk
19362,210000,2,2,1,33,Medium Risk
28963,100000,2,1,1,36,Medium Risk
12743,170000,2,2,2,50,Medium Risk
25406,150000,2,1,2,27,Medium Risk
21174,430000,1,3,2,47,Medium Risk
25643,30000,2,2,1,36,Medium Risk
26645,30000,1,2,2,24,Medium Risk
21415,220000,2,1,2,30,Medium Risk
20148,100000,2,3,2,46,Medium Risk
21955,120000,2,2,2,27,Medium Risk
20247,280000,2,1,1,50,Medium Risk
2557,200000,1,1,2,28,Medium Risk
7959,320000,2,2,2,33,Medium Risk
7675,230000,2,2,1,43,Medium Risk
28714,200000,2,1,2,37,Medium Risk
4137,450000,2,1,2,33,Medium Risk
1718,170000,1,1,2,37,Medium Risk
29469,130000,1,2,1,31,Medium Risk
10100,240000,2,1,2,28,Medium Risk
26236,160000,2,3,2,32,Medium Risk
1165,20000,1,2,2,24,Medium Risk
11121,20000,2,2,2,23,Medium Risk
20388,10000,1,1,2,23,Medium Risk
8846,360000,2,2,1,51,Medium Risk
28688,200000,2,2,1,31,Medium Risk
15364,240000,2,2,1,42,Medium Risk
6135,280000,2,1,2,30,Medium Risk
6254,80000,2,2,1,37,Medium Risk
8050,240000,1,2,1,39,Medium Risk
3929,480000,2,1,1,50,Medium Risk
19729,170000,2,1,2,32,Medium Risk
1156,350000,2,2,1,29,Medium Risk
7631,340000,1,1,1,38,Medium Risk
8569,220000,1,1,1,50,Medium Risk
11151,150000,1,1,2,23,Medium Risk
26190,250000,2,1,2,37,Medium Risk
10028,280000,2,2,2,33,Medium Risk
12056,360000,2,1,1,52,Medium Risk
16169,150000,2,1,1,34,Medium Risk
1601,120000,1,2,2,27,Medium Risk
21000,50000,1,3,1,40,Medium Risk
26132,130000,2,3,1,44,Medium Risk
15750,30000,2,1,2,24,Medium Risk
21164,180000,1,1,2,34,Medium Risk
9151,220000,1,2,1,41,Medium Risk
5890,280000,1,2,1,41,Medium Risk
27101,300000,1,3,1,44,Medium Risk
16257,130000,2,1,2,28,Medium Risk
10902,210000,2,1,1,32,Medium Risk
26159,500000,2,1,1,35,Medium Risk
14978,200000,1,1,1,29,Medium Risk
27589,160000,1,3,2,53,Medium Risk
22179,210000,2,2,2,27,Medium Risk
19296,360000,2,2,2,41,Medium Risk
13034,180000,2,2,2,25,Medium Risk
21392,200000,1,2,1,65,Medium Risk
15629,90000,2,2,1,37,Medium Risk
26980,390000,1,1,1,47,Medium Risk
8721,30000,1,1,2,25,Medium Risk
19394,230000,2,2,1,32,Medium Risk
28641,150000,2,2,1,32,Medium Risk
24464,310000,1,1,2,33,Medium Risk
14241,500000,1,1,1,45,Medium Risk
18561,300000,2,4,2,24,Medium Risk
28296,280000,2,2,2,30,Medium Risk
17068,250000,2,2,2,25,Medium Risk
22133,20000,2,1,2,24,Medium Risk
819,150000,2,2,1,45,Medium Risk
15509,50000,1,3,1,44,Medium Risk
25503,250000,2,1,1,31,Medium Risk
10743,180000,1,2,1,40,Medium Risk
13698,500000,2,1,1,56,Medium Risk
20275,500000,2,2,2,50,Medium Risk
8997,260000,2,1,2,31,Medium Risk
27899,130000,2,3,2,28,Medium Risk
10832,80000,2,1,1,36,Medium Risk
13338,120000,2,2,2,27,Medium Risk
28369,460000,2,2,1,39,Medium Risk
3115,160000,2,1,1,32,Medium Risk
8038,270000,2,1,2,36,Medium Risk
27716,20000,2,1,2,25,Medium Risk
23223,120000,2,3,1,42,Medium Risk
19401,80000,2,2,1,35,Medium Risk
11382,360000,2,2,1,46,Medium Risk
12837,190000,1,1,1,55,Medium Risk
26384,320000,2,1,2,30,Medium Risk
2079,260000,1,1,2,34,Medium Risk
20951,500000,1,1,1,41,Medium Risk
10725,180000,2,2,2,26,Medium Risk
29565,200000,1,2,1,37,Medium Risk
4369,20000,1,1,1,24,Medium Risk
28513,160000,2,2,2,28,Medium Risk
23555,230000,2,3,2,48,Medium Risk
7434,170000,2,1,2,25,Medium Risk
19849,280000,2,1,2,31,Medium Risk
18676,130000,2,1,2,29,Medium Risk
28297,290000,2,1,2,31,Medium Risk
26046,230000,2,3,1,47,Medium Risk
1651,500000,2,1,1,45,Medium Risk
11849,60000,2,6,1,39,Medium Risk
24091,130000,1,6,1,37,Medium Risk
21488,150000,2,1,2,29,Medium Risk
29920,50000,1,3,1,37,Medium Risk
10592,210000,2,1,2,33,Medium Risk
7741,200000,1,1,1,48,Medium Risk
13910,360000,1,1,2,30,Medium Risk
14819,230000,1,1,2,26,Medium Risk
26771,200000,1,1,2,29,Medium Risk
13379,360000,2,2,1,27,Medium Risk
7002,520000,1,1,1,55,Medium Risk
28530,20000,2,3,1,36,Medium Risk
18322,480000,2,1,2,32,Medium Risk
1761,290000,2,1,1,33,Medium Risk
3866,160000,1,3,1,36,Medium Risk
8269,200000,1,1,2,32,Medium Risk
11973,160000,2,3,2,25,Medium Risk
24284,150000,1,1,2,33,Medium Risk
9440,230000,2,2,1,44,Medium Risk
15479,480000,1,2,1,30,Medium Risk
7399,80000,2,1,2,32,Medium Risk
23849,220000,2,2,1,54,Medium Risk
7418,200000,2,1,2,29,Medium Risk
18270,360000,1,1,1,62,Medium Risk
24523,200000,1,1,1,31,Medium Risk
4130,170000,2,1,1,52,Medium Risk
13017,240000,2,1,2,30,Medium Risk
12247,160000,2,1,1,34,Medium Risk
2150,230000,2,1,2,29,Medium Risk
9439,340000,2,2,1,33,Medium Risk
15516,140000,1,3,1,37,Medium Risk
11997,330000,2,1,1,36,Medium Risk
27890,170000,2,1,2,26,Medium Risk
6810,210000,1,1,1,42,Medium Risk
15705,500000,1,3,2,53,Medium Risk
22355,330000,2,1,2,31,Medium Risk
4908,40000,2,2,1,43,Medium Risk
16966,140000,1,1,1,56,Medium Risk
16471,240000,2,1,1,58,Medium Risk
24376,310000,1,2,1,38,Medium Risk
2663,220000,2,1,2,45,Medium Risk
21085,320000,1,1,1,44,Medium Risk
24366,130000,1,3,1,43,Medium Risk
2535,50000,1,2,2,26,Medium Risk
22149,100000,2,2,2,29,Medium Risk
5539,30000,2,3,2,48,Medium Risk
14627,20000,2,2,1,45,Medium Risk
874,180000,1,1,1,45,Medium Risk
23689,360000,2,3,1,50,Medium Risk
26787,180000,1,1,2,29,Medium Risk
11513,240000,2,2,1,32,Medium Risk
3208,390000,1,1,2,34,Medium Risk
12280,80000,2,2,1,27,Medium Risk
1786,220000,1,2,1,60,Medium Risk
8813,70000,1,1,1,49,Medium Risk
26393,380000,2,1,1,43,Medium Risk
8479,50000,2,1,2,24,Medium Risk
24017,120000,1,1,2,28,Medium Risk
18601,80000,2,2,2,27,Medium Risk
4518,50000,1,1,2,38,Medium Risk
12786,240000,2,2,1,40,Medium Risk
22485,200000,2,3,1,46,Medium Risk
14444,140000,1,1,2,28,Medium Risk
6044,130000,1,2,1,38,Medium Risk
12108,200000,1,2,1,36,Medium Risk
27479,150000,1,3,2,51,Medium Risk
3448,150000,2,1,2,26,Medium Risk
14467,420000,1,1,1,47,Medium Risk
1580,120000,2,2,1,38,Medium Risk
15284,290000,2,1,1,34,Medium Risk
17797,210000,2,1,1,54,Medium Risk
14824,260000,2,2,1,45,Medium Risk
5745,400000,2,1,1,36,Medium Risk
5895,230000,2,1,2,34,Medium Risk
11162,400000,2,3,2,35,Medium Risk
22314,240000,2,3,1,30,Medium Risk
20955,50000,1,2,2,36,Medium Risk
6629,380000,1,2,1,31,Medium Risk
22678,180000,2,1,2,33,Medium Risk
14566,280000,2,2,2,50,Medium Risk
17722,500000,2,1,1,50,Medium Risk
25150,360000,2,2,2,25,Medium Risk
10988,230000,2,2,2,35,Medium Risk
19462,270000,2,2,1,33,Medium Risk
27187,200000,1,1,2,28,Medium Risk
26307,210000,2,1,2,29,Medium Risk
9608,80000,2,1,1,35,Medium Risk
22620,400000,2,3,2,49,Medium Risk
16817,180000,1,2,1,34,Medium Risk
26031,200000,2,1,2,28,Medium Risk
4978,320000,1,1,1,44,Medium Risk
9078,320000,2,1,1,34,Medium Risk
10387,20000,2,1,2,29,Medium Risk
28867,310000,2,1,1,35,Medium Risk
23852,260000,2,3,1,57,Medium Risk
12844,160000,2,2,1,43,Medium Risk
9723,360000,2,1,2,34,Medium Risk
1371,360000,1,2,1,44,Medium Risk
14496,360000,2,3,1,42,Medium Risk
20174,150000,2,2,1,49,Medium Risk
8902,250000,2,1,2,40,Medium Risk
8829,200000,1,1,1,40,Medium Risk
7758,220000,1,2,1,40,Medium Risk
28474,160000,2,3,1,36,Medium Risk
5031,500000,1,1,1,40,Medium Risk
490,260000,2,1,1,34,Medium Risk
13351,310000,2,1,2,36,Medium Risk
27864,60000,2,1,2,27,Medium Risk
5424,100000,2,1,2,27,Medium Risk
7005,210000,2,1,2,29,Medium Risk
5352,500000,1,1,1,36,Medium Risk
14160,220000,2,1,2,36,Medium Risk
5386,50000,2,2,1,48,Medium Risk
23536,90000,2,1,1,36,Medium Risk
5258,80000,2,3,2,25,Medium Risk
5147,330000,2,2,2,30,Medium Risk
20538,360000,1,2,2,28,Medium Risk
21482,400000,2,1,2,29,Medium Risk
22323,170000,2,1,2,28,Medium Risk
23556,200000,2,2,1,39,Medium Risk
3432,160000,2,3,1,55,Medium Risk
12478,400000,2,1,1,38,Medium Risk
26213,140000,2,1,2,31,Medium Risk
19553,80000,2,2,1,37,Medium Risk
11309,200000,1,1,1,40,Medium Risk
28362,200000,2,1,1,40,Medium Risk
21325,150000,1,1,2,50,Medium Risk
7762,220000,1,1,2,31,Medium Risk
7855,220000,2,1,2,35,Medium Risk
8922,200000,1,2,1,33,Medium Risk
19690,240000,2,1,1,45,Medium Risk
26362,120000,2,1,1,35,Medium Risk
942,50000,1,2,1,44,Medium Risk
14553,20000,1,2,2,43,Medium Risk
22041,150000,2,1,1,25,Medium Risk
1276,20000,1,1,2,26,Medium Risk
14064,120000,1,1,2,31,Medium Risk
12917,330000,2,3,2,31,Medium Risk
2984,360000,2,1,2,37,Medium Risk
27976,160000,2,3,2,27,Medium Risk
2497,300000,2,1,2,28,Medium Risk
13768,50000,2,1,2,28,Medium Risk
2278,160000,2,3,1,53,Medium Risk
12398,360000,2,1,1,46,Medium Risk
1224,150000,2,2,1,42,Medium Risk
29634,200000,1,2,2,31,Medium Risk
10939,250000,2,2,1,54,Medium Risk
3836,400000,2,1,2,30,Medium Risk
15372,360000,2,1,1,30,Medium Risk
26090,220000,2,1,1,39,Medium Risk
18309,150000,2,2,1,53,Medium Risk
19290,410000,2,1,1,42,Medium Risk
10815,90000,1,1,2,27,Medium Risk
18532,200000,2,2,1,27,Medium Risk
16385,220000,2,1,1,42,Medium Risk
12633,340000,2,2,2,27,Medium Risk
3067,20000,1,3,2,36,Medium Risk
19748,180000,2,1,1,40,Medium Risk
17303,300000,2,2,2,40,Medium Risk
11631,410000,2,1,2,25,Medium Risk
22539,300000,2,1,1,31,Medium Risk
10168,10000,2,2,2,22,Medium Risk
2294,360000,2,1,1,46,Medium Risk
1307,70000,2,1,2,23,Medium Risk
9368,130000,2,1,1,36,Medium Risk
18909,210000,2,1,2,28,Medium Risk
26018,100000,2,2,1,44,Medium Risk
28936,460000,2,1,2,34,Medium Risk
9994,120000,2,2,1,29,Medium Risk
6959,280000,2,1,2,27,Medium Risk
475,120000,2,2,1,32,Medium Risk
16426,170000,2,2,1,51,Medium Risk
12203,20000,1,1,2,31,Medium Risk
2719,170000,2,2,2,39,Medium Risk
12382,500000,2,1,2,35,Medium Risk
563,60000,2,2,1,42,Medium Risk
3365,140000,1,2,1,28,Medium Risk
22049,220000,2,2,2,28,Medium Risk
4406,360000,1,2,2,28,Medium Risk
5186,200000,2,5,2,34,Medium Risk
26267,220000,2,1,2,35,Medium Risk
5132,210000,2,2,2,34,Medium Risk
6448,290000,2,1,1,47,Medium Risk
13000,20000,1,2,1,40,Medium Risk
17211,200000,2,1,2,25,Medium Risk
22659,140000,2,3,1,37,Medium Risk
17435,50000,2,3,1,32,Medium Risk
26404,250000,2,1,2,38,Medium Risk
15662,100000,2,2,1,41,Medium Risk
25259,80000,2,1,2,23,Medium Risk
22194,150000,2,1,2,30,Medium Risk
12172,370000,1,2,2,30,Medium Risk
27119,120000,1,1,1,43,Medium Risk
29630,180000,1,1,2,29,Medium Risk
11127,50000,2,2,2,31,Medium Risk
6468,200000,1,1,2,27,Medium Risk
25966,150000,2,4,2,30,Medium Risk
12208,190000,1,1,1,42,Medium Risk
1865,420000,2,2,2,35,Medium Risk
9276,340000,2,2,2,27,Medium Risk
11406,400000,1,2,1,37,Medium Risk
27240,240000,1,1,1,39,Medium Risk
14349,100000,2,2,2,26,Medium Risk
20001,220000,2,1,1,43,Medium Risk
24448,500000,1,3,1,47,Medium Risk
28101,210000,2,1,2,29,Medium Risk
10253,230000,2,2,2,33,Medium Risk
12831,350000,2,2,1,38,Medium Risk
9627,220000,2,1,2,36,Medium Risk
1665,280000,1,1,1,40,Medium Risk
19114,210000,2,1,2,30,Medium Risk
5159,240000,1,3,2,32,Medium Risk
28839,180000,2,1,1,44,Medium Risk
2355,90000,2,1,2,26,Medium Risk
1677,300000,1,1,2,31,Medium Risk
1349,300000,2,1,2,34,Medium Risk
8993,240000,2,1,1,36,Medium Risk
3262,220000,2,2,1,33,Medium Risk
29482,360000,1,1,1,38,Medium Risk
7511,380000,2,3,2,31,Medium Risk
7550,280000,2,1,1,51,Medium Risk
14945,180000,1,3,1,43,Medium Risk
27974,60000,2,1,1,28,Medium Risk
27026,240000,1,1,1,38,Medium Risk
1907,360000,2,2,1,42,Medium Risk
27937,80000,2,2,1,27,Medium Risk
9481,250000,1,1,1,53,Medium Risk
4073,360000,1,1,1,35,Medium Risk
13700,90000,1,2,2,30,Medium Risk
21086,310000,1,1,1,36,Medium Risk
19161,210000,2,2,2,38,Medium Risk
12374,500000,2,1,1,36,Medium Risk
19566,80000,2,2,1,47,Medium Risk
15829,340000,2,1,2,26,Medium Risk
12114,500000,1,1,2,38,Medium Risk
5102,140000,2,2,1,35,Medium Risk
4398,160000,1,1,2,32,Medium Risk
26497,190000,2,2,1,55,Medium Risk
17358,200000,2,1,2,41,Medium Risk
9611,150000,1,3,2,31,Medium Risk
4606,160000,2,2,2,51,Medium Risk
26735,50000,1,1,2,27,Medium Risk
24473,420000,1,2,1,35,Medium Risk
630,200000,2,3,3,45,Medium Risk
14749,150000,1,2,1,38,Medium Risk
24806,20000,1,3,2,36,Medium Risk
11607,460000,2,1,1,38,Medium Risk
1345,200000,1,1,1,38,Medium Risk
807,80000,2,2,2,23,Medium Risk
26790,50000,1,3,2,29,Medium Risk
1413,30000,1,2,1,38,Medium Risk
27597,210000,2,1,2,29,Medium Risk
11862,50000,2,1,2,25,Medium Risk
2505,180000,1,2,2,30,Medium Risk
119,400000,1,2,1,34,Medium Risk
1120,120000,2,2,1,34,Low Risk
11718,120000,1,2,2,28,Low Risk
4120,250000,1,2,1,47,Low Risk
12,260000,2,1,2,51,Low Risk
818,20000,2,3,2,24,Low Risk
1769,200000,1,1,2,27,Low Risk
9777,210000,1,1,1,53,Low Risk
1172,80000,1,3,1,62,Low Risk
24238,80000,1,1,2,31,Low Risk
24676,410000,1,1,1,40,Low Risk
6673,120000,2,1,2,31,Low Risk
22602,260000,2,2,2,36,Low Risk
25855,130000,2,1,2,30,Low Risk
12794,340000,1,1,1,37,Low Risk
14662,120000,2,2,2,26,Low Risk
25699,200000,2,2,2,27,Low Risk
22241,50000,2,3,1,30,Low Risk
26004,160000,2,1,2,32,Low Risk
8817,200000,2,2,1,40,Low Risk
24049,130000,1,2,2,27,Low Risk
8057,360000,1,1,1,43,Low Risk
29341,20000,1,6,2,27,Low Risk
5451,30000,1,2,2,49,Low Risk
4728,60000,2,3,2,45,Low Risk
1912,170000,2,1,2,31,Low Risk
1934,20000,1,1,1,39,Low Risk
12110,420000,1,1,1,54,Low Risk
13427,90000,1,1,2,27,Low Risk
22656,400000,2,2,1,39,Low Risk
5857,180000,2,1,2,31,Low Risk
6343,150000,1,1,1,49,Low Risk
7195,500000,1,1,1,57,Low Risk
7261,360000,2,3,1,31,Low Risk
7914,80000,2,1,2,29,Low Risk
5524,500000,1,1,2,33,Low Risk
9139,600000,2,3,1,46,Low Risk
11710,160000,2,1,2,29,Low Risk
1112,50000,2,3,1,44,Low Risk
25814,450000,2,1,2,35,Low Risk
24736,180000,1,2,2,38,Low Risk
8679,380000,1,1,2,32,Low Risk
771,360000,2,2,2,53,Low Risk
4808,260000,1,1,2,28,Low Risk
9260,360000,2,2,1,43,Low Risk
3409,430000,2,1,2,30,Low Risk
9987,160000,2,1,1,37,Low Risk
28310,360000,2,1,1,36,Low Risk
25408,150000,2,2,1,24,Low Risk
19798,220000,2,1,1,47,Low Risk
5505,450000,2,1,1,42,Low Risk
1069,200000,1,1,2,40,Low Risk
26984,500000,1,1,1,45,Low Risk
17201,50000,2,1,2,28,Low Risk
12359,200000,2,1,1,41,Low Risk
7999,200000,2,1,1,34,Low Risk
8733,230000,2,3,1,48,Low Risk
25770,280000,2,1,2,30,Low Risk
2815,50000,2,1,2,26,Low Risk
23747,200000,2,3,2,49,Low Risk
13457,80000,1,2,1,32,Low Risk
1414,240000,1,2,1,30,Low Risk
19425,90000,2,1,2,33,Low Risk
25687,40000,2,2,2,33,Low Risk
4362,180000,1,1,2,35,Low Risk
18367,20000,2,1,2,23,Low Risk
12769,180000,2,1,2,27,Low Risk
22980,150000,2,2,1,40,Low Risk
24388,320000,1,1,1,40,Low Risk
20629,200000,1,2,2,33,Low Risk
14365,180000,2,1,1,33,Low Risk
23245,160000,2,1,1,40,Low Risk
21928,160000,2,1,2,28,Low Risk
14680,200000,2,1,1,38,Low Risk
13026,260000,2,2,2,28,Low Risk
7328,180000,2,1,2,27,Low Risk
11197,120000,2,2,2,28,Low Risk
27136,500000,1,2,1,47,Low Risk
8411,160000,2,1,1,33,Low Risk
10549,230000,1,2,1,39,Low Risk
2512,420000,2,1,1,37,Low Risk
4243,20000,1,2,1,30,Low Risk
10518,280000,2,3,1,37,Low Risk
12380,140000,2,2,2,33,Low Risk
20846,270000,1,1,1,42,Low Risk
28879,150000,2,1,2,39,Low Risk
2089,90000,2,2,1,54,Low Risk
21188,330000,1,1,1,35,Low Risk
3906,450000,1,2,1,46,Low Risk
23982,20000,1,3,2,24,Low Risk
26396,300000,2,1,1,37,Low Risk
19243,160000,2,2,1,41,Low Risk
14161,120000,2,1,1,38,Low Risk
20031,200000,2,0,2,30,Low Risk
25136,250000,1,3,1,56,Low Risk
11415,100000,2,1,2,24,Low Risk
29853,500000,1,2,1,44,Low Risk
24502,100000,1,2,2,32,Low Risk
12242,400000,2,3,1,42,Low Risk
13038,130000,2,1,2,26,Low Risk
6295,460000,2,1,2,26,Low Risk
24906,200000,1,2,1,32,Low Risk
9210,230000,2,3,1,40,Low Risk
459,230000,2,2,1,41,Low Risk
